,hit_type_id,hit_id,assign_id,worker_id
0,3EI427GH2WH0RVFJA3KGGXAGJKI0VX,3MD8CKRQZZOVB3Q5UZJVDQ8JOADJRY,38SKSKU7R1YRZE9GXZ613WFBQV0LIO,A3T3WRVSK1N2PR
1,3EI427GH2WH0RVFJA3KGGXAGJKI0VX,3MD8CKRQZZOVB3Q5UZJVDQ8JOADJRY,3TY7ZAOG5FL58DAI895UIS20F18K0J,ATR6RB1RULOC0
